timestamp,Active_Power,GHI,DHI,Temperature,Humidity,Wind_Speed,WD_sin,WD_cos,has_wind,delta_t,Air_Pressure
2016-10-19 17:15:00,81.33892313639333,340.44153849284,0.0,32.65222040812167,0.0,1.8555555343627665,-0.004654167904360404,-0.999989169301907,1,15.0,952.45890299479
2016-10-19 17:30:00,61.086490631103665,276.1995340983067,0.0,32.77444330851233,0.0,1.2666666706402934,-0.306618366193051,-0.951832536485859,1,15.0,952.41778564453
2016-10-19 17:45:00,41.558818817138665,212.61553955078332,0.0,32.308890024821004,0.0,1.6200000445047669,0.9608866382312579,0.276941994772609,1,15.0,952.38557942708
2016-10-19 18:00:00,24.252540588379002,151.24319966634334,0.0,32.24999872843433,0.0,1.4711110989252667,-0.02016684047635804,-0.9997966285926358,1,15.0,952.4000244140634
2016-10-19 18:15:00,11.500499089558767,93.69629414876432,0.0,31.967777887980002,0.0,1.3888888756434,0.9975232993954718,-0.07033681229037911,1,15.0,952.5255330403667
2016-10-19 18:30:00,4.561688741048167,15.839647928873836,0.0,31.348889033000003,0.0,1.0288889010747533,0.9800405334014644,0.1987977688259433,1,15.0,952.6433308919267
2016-10-19 18:45:00,1.29667379458745,0.0,0.0,30.25111134847,0.0,0.8233333627382899,0.9973428063142963,0.0728514014492802,1,15.0,952.7655436197933
2016-10-19 19:00:00,0.0,0.0,0.0,29.103333155314,0.0,0.4533333381017067,0.9657750903178773,0.25938094556365504,1,15.0,952.8933512369767
2016-10-19 19:15:00,0.0,0.0,0.0,28.58888943990067,0.0,0.6211111148198434,0.9655231315696668,0.2603172725807949,1,15.0,952.9666748046866
2016-10-19 19:30:00,0.0,0.0,0.0,28.453333536784,0.0,0.47666667898496,0.9448219254384771,0.3275843848701108,1,15.0,953.0699869791666
2016-10-19 21:30:00,0.0,0.0,0.0,24.126667658488,0.0,0.5055555800596899,0.9593687013524325,-0.28215544450771674,1,120.0,953.57332356771
2016-10-19 23:30:00,0.0,0.0,0.0,19.897778193155666,0.0,0.32666666309039,0.08715574274771615,-0.9961946980917404,1,120.0,953.2344360351567
2016-10-20 01:30:00,0.0,0.0,0.0,18.697778065999334,0.0,0.8277777830759666,0.9027521880483854,-0.43016100122378903,1,120.0,952.1977742513
